episode_id,station_id,start_hour,end_hour,duration_hours,binary_fault,label_state,mechanisms,components,fired_channels,period
v2_000219,IALWAH18,2026-02-06 20:00:00+00:00,2026-02-06 20:00:00+00:00,1,0,benign,,,,pre_april
v2_000220,IALWAH18,2026-02-08 15:00:00+00:00,2026-02-08 15:00:00+00:00,1,0,benign,,,,pre_april
v2_000221,IALWAH18,2026-02-12 23:00:00+00:00,2026-02-13 02:00:00+00:00,4,0,benign,,,,pre_april
v2_000222,IALWAH18,2026-02-13 10:00:00+00:00,2026-02-13 10:00:00+00:00,1,0,benign,,,,pre_april
v2_000223,IALWAH18,2026-02-13 11:00:00+00:00,2026-02-13 11:00:00+00:00,1,1,fault,statistical_anomaly,anemometer,statistical_anomaly=windspeed_avg_kmh,pre_april
v2_000224,IALWAH18,2026-02-22 12:00:00+00:00,2026-02-22 12:00:00+00:00,1,0,borderline_review,,,,pre_april
v2_000225,IALWAH18,2026-02-22 15:00:00+00:00,2026-02-22 15:00:00+00:00,1,0,benign,,,,pre_april
v2_000226,IALWAH18,2026-02-24 11:00:00+00:00,2026-02-24 11:00:00+00:00,1,0,benign,,,,pre_april
v2_000227,IALWAH18,2026-02-27 12:00:00+00:00,2026-02-27 13:00:00+00:00,2,0,borderline_review,,,,pre_april
v2_000228,IALWAH18,2026-02-27 16:00:00+00:00,2026-02-27 16:00:00+00:00,1,0,benign,,,,pre_april
v2_000229,IALWAH18,2026-02-27 22:00:00+00:00,2026-02-27 22:00:00+00:00,1,0,benign,,,,pre_april
v2_000230,IALWAH18,2026-02-28 08:00:00+00:00,2026-02-28 08:00:00+00:00,1,0,benign,,,,pre_april
v2_000231,IALWAH18,2026-03-01 12:00:00+00:00,2026-03-01 12:00:00+00:00,1,0,benign,,,,pre_april
v2_000232,IALWAH18,2026-03-03 07:00:00+00:00,2026-03-03 07:00:00+00:00,1,0,benign,,,,pre_april
v2_000233,IALWAH18,2026-03-04 05:00:00+00:00,2026-03-04 05:00:00+00:00,1,0,benign,,,,pre_april
v2_000234,IALWAH18,2026-03-10 11:00:00+00:00,2026-03-10 12:00:00+00:00,2,0,borderline_review,,,,pre_april
v2_000235,IALWAH18,2026-03-11 03:00:00+00:00,2026-03-11 03:00:00+00:00,1,0,benign,,,,pre_april
v2_000236,IALWAH18,2026-03-13 03:00:00+00:00,2026-03-13 03:00:00+00:00,1,0,benign,,,,pre_april
v2_000237,IALWAH18,2026-03-13 13:00:00+00:00,2026-03-13 13:00:00+00:00,1,0,benign,,,,pre_april
v2_000238,IALWAH18,2026-03-14 04:00:00+00:00,2026-03-14 05:00:00+00:00,2,0,benign,,,,pre_april
v2_000239,IALWAH18,2026-03-15 11:00:00+00:00,2026-03-15 13:00:00+00:00,3,0,borderline_review,,,,pre_april
v2_000240,IALWAH18,2026-03-16 10:00:00+00:00,2026-03-16 10:00:00+00:00,1,0,benign,,,,pre_april
v2_000241,IALWAH18,2026-03-16 12:00:00+00:00,2026-03-16 12:00:00+00:00,1,0,borderline_review,,,,pre_april
v2_000242,IALWAH18,2026-03-18 11:00:00+00:00,2026-03-18 12:00:00+00:00,2,0,borderline_review,,,,pre_april
v2_000243,IALWAH18,2026-03-19 03:00:00+00:00,2026-03-19 06:00:00+00:00,4,0,benign,,,,pre_april
v2_000244,IALWAH18,2026-03-19 11:00:00+00:00,2026-03-19 13:00:00+00:00,3,0,borderline_review,,,,pre_april
v2_000245,IALWAH18,2026-03-20 12:00:00+00:00,2026-03-20 12:00:00+00:00,1,0,benign,,,,pre_april
v2_000246,IALWAH18,2026-03-21 11:00:00+00:00,2026-03-21 12:00:00+00:00,2,0,borderline_review,,,,pre_april
v2_000247,IALWAH18,2026-03-21 13:00:00+00:00,2026-03-21 13:00:00+00:00,1,0,benign,,,,pre_april
v2_000248,IALWAH18,2026-03-21 17:00:00+00:00,2026-03-21 17:00:00+00:00,1,0,benign,,,,pre_april
v2_000249,IALWAH18,2026-03-23 11:00:00+00:00,2026-03-23 11:00:00+00:00,1,0,benign,,,,pre_april
v2_000250,IALWAH18,2026-03-23 20:00:00+00:00,2026-03-23 20:00:00+00:00,1,0,benign,,,,pre_april
v2_000251,IALWAH18,2026-03-24 11:00:00+00:00,2026-03-24 11:00:00+00:00,1,0,borderline_review,,,,pre_april
v2_000252,IALWAH18,2026-03-25 11:00:00+00:00,2026-03-25 15:00:00+00:00,5,0,borderline_review,,,,pre_april
v2_000253,IALWAH18,2026-03-25 17:00:00+00:00,2026-03-25 17:00:00+00:00,1,0,benign,,,,pre_april
v2_000254,IALWAH18,2026-03-25 18:00:00+00:00,2026-03-25 18:00:00+00:00,1,0,benign,,,,pre_april
v2_000255,IALWAH18,2026-03-26 09:00:00+00:00,2026-03-26 13:00:00+00:00,5,0,borderline_review,,,,pre_april
v2_000256,IALWAH18,2026-03-27 09:00:00+00:00,2026-03-27 13:00:00+00:00,5,0,borderline_review,,,,pre_april
v2_000257,IALWAH18,2026-03-28 07:00:00+00:00,2026-03-28 07:00:00+00:00,1,1,fault,statistical_anomaly,barometer,statistical_anomaly=pressure_trend_hpa,pre_april
v2_000258,IALWAH18,2026-03-28 12:00:00+00:00,2026-03-28 12:00:00+00:00,1,0,benign,,,,pre_april
v2_000259,IALWAH18,2026-03-29 09:00:00+00:00,2026-03-29 12:00:00+00:00,4,0,borderline_review,,,,pre_april
v2_000260,IALWAH18,2026-03-29 17:00:00+00:00,2026-03-29 17:00:00+00:00,1,0,benign,,,,pre_april
v2_000261,IALWAH18,2026-03-30 02:00:00+00:00,2026-03-30 02:00:00+00:00,1,0,benign,,,,pre_april
v2_000262,IALWAH18,2026-03-30 10:00:00+00:00,2026-03-30 12:00:00+00:00,3,0,borderline_review,,,,pre_april
v2_000263,IALWAH18,2026-03-30 16:00:00+00:00,2026-03-30 16:00:00+00:00,1,0,benign,,,,pre_april
v2_000264,IALWAH18,2026-03-31 10:00:00+00:00,2026-03-31 11:00:00+00:00,2,0,benign,,,,pre_april
v2_000265,IALWAH18,2026-04-01 05:00:00+00:00,2026-04-01 05:00:00+00:00,1,1,fault,statistical_anomaly,barometer,statistical_anomaly=pressure_trend_hpa,april_may
v2_000266,IALWAH18,2026-04-01 11:00:00+00:00,2026-04-01 14:00:00+00:00,4,0,benign,,,,april_may
v2_000267,IALWAH18,2026-04-01 21:00:00+00:00,2026-04-01 21:00:00+00:00,1,0,benign,,,,april_may
v2_000268,IALWAH18,2026-04-02 09:00:00+00:00,2026-04-02 13:00:00+00:00,5,0,benign,,,,april_may
v2_000269,IALWAH18,2026-04-03 09:00:00+00:00,2026-04-03 12:00:00+00:00,4,0,benign,,,,april_may
v2_000270,IALWAH18,2026-04-04 09:00:00+00:00,2026-04-04 11:00:00+00:00,3,0,benign,,,,april_may
v2_000271,IALWAH18,2026-04-04 12:00:00+00:00,2026-04-04 12:00:00+00:00,1,0,benign,,,,april_may
v2_000272,IALWAH18,2026-04-05 09:00:00+00:00,2026-04-05 12:00:00+00:00,4,0,borderline_review,,,,april_may
v2_000273,IALWAH18,2026-04-07 09:00:00+00:00,2026-04-07 11:00:00+00:00,3,0,benign,,,,april_may
v2_000274,IALWAH18,2026-04-08 04:00:00+00:00,2026-04-08 04:00:00+00:00,1,0,benign,,,,april_may
v2_000275,IALWAH18,2026-04-08 09:00:00+00:00,2026-04-08 12:00:00+00:00,4,0,borderline_review,,,,april_may
v2_000276,IALWAH18,2026-04-08 15:00:00+00:00,2026-04-08 15:00:00+00:00,1,0,benign,,,,april_may
v2_000277,IALWAH18,2026-04-08 18:00:00+00:00,2026-04-08 18:00:00+00:00,1,0,benign,,,,april_may
v2_000278,IALWAH18,2026-04-09 10:00:00+00:00,2026-04-09 12:00:00+00:00,3,1,fault,statistical_anomaly,barometer,statistical_anomaly=pressure_trend_hpa,april_may
v2_000279,IALWAH18,2026-04-09 16:00:00+00:00,2026-04-09 16:00:00+00:00,1,1,fault,spike_impossible,barometer,spike_impossible=pressure_trend_hpa,april_may
v2_000280,IALWAH18,2026-04-09 20:00:00+00:00,2026-04-09 20:00:00+00:00,1,1,fault,statistical_anomaly,barometer,statistical_anomaly=pressure_trend_hpa,april_may
v2_000281,IALWAH18,2026-04-10 08:00:00+00:00,2026-04-10 12:00:00+00:00,5,0,borderline_review,,,,april_may
v2_000282,IALWAH18,2026-04-10 16:00:00+00:00,2026-04-10 16:00:00+00:00,1,0,benign,,,,april_may
v2_000283,IALWAH18,2026-04-10 18:00:00+00:00,2026-04-10 18:00:00+00:00,1,0,benign,,,,april_may
v2_000284,IALWAH18,2026-04-11 07:00:00+00:00,2026-04-11 07:00:00+00:00,1,0,benign,,,,april_may
v2_000285,IALWAH18,2026-04-11 08:00:00+00:00,2026-04-11 12:00:00+00:00,5,0,borderline_review,,,,april_may
v2_000286,IALWAH18,2026-04-11 13:00:00+00:00,2026-04-11 13:00:00+00:00,1,0,benign,,,,april_may
v2_000287,IALWAH18,2026-04-11 20:00:00+00:00,2026-04-11 20:00:00+00:00,1,0,benign,,,,april_may
v2_000288,IALWAH18,2026-04-12 00:00:00+00:00,2026-04-12 00:00:00+00:00,1,0,benign,,,,april_may
v2_000289,IALWAH18,2026-04-12 02:00:00+00:00,2026-04-12 03:00:00+00:00,2,0,benign,,,,april_may
v2_000290,IALWAH18,2026-04-12 08:00:00+00:00,2026-04-12 12:00:00+00:00,5,0,borderline_review,,,,april_may
v2_000291,IALWAH18,2026-04-12 14:00:00+00:00,2026-04-12 14:00:00+00:00,1,1,fault,statistical_anomaly,barometer,statistical_anomaly=pressure_trend_hpa,april_may
v2_000292,IALWAH18,2026-04-12 17:00:00+00:00,2026-04-12 17:00:00+00:00,1,1,fault,statistical_anomaly,barometer,statistical_anomaly=pressure_trend_hpa,april_may
v2_000293,IALWAH18,2026-04-13 05:00:00+00:00,2026-04-13 06:00:00+00:00,2,0,benign,,,,april_may
v2_000294,IALWAH18,2026-04-13 09:00:00+00:00,2026-04-13 20:00:00+00:00,12,0,benign,,,,april_may
v2_000295,IALWAH18,2026-04-13 19:00:00+00:00,2026-04-13 19:00:00+00:00,1,0,benign,,,,april_may
v2_000296,IALWAH18,2026-04-14 15:00:00+00:00,2026-04-14 18:00:00+00:00,4,0,benign,,,,april_may
v2_000297,IALWAH18,2026-04-14 20:00:00+00:00,2026-04-14 20:00:00+00:00,1,0,benign,,,,april_may
v2_000298,IALWAH18,2026-04-15 00:00:00+00:00,2026-04-15 00:00:00+00:00,1,1,fault,spike_impossible,barometer,spike_impossible=pressure_trend_hpa,april_may
v2_000299,IALWAH18,2026-04-15 12:00:00+00:00,2026-04-15 12:00:00+00:00,1,0,benign,,,,april_may
v2_000300,IALWAH18,2026-04-15 18:00:00+00:00,2026-04-15 20:00:00+00:00,3,1,fault,statistical_anomaly,barometer,statistical_anomaly=pressure_trend_hpa,april_may
v2_000301,IALWAH18,2026-04-15 23:00:00+00:00,2026-04-15 23:00:00+00:00,1,1,fault,statistical_anomaly,barometer,statistical_anomaly=pressure_trend_hpa,april_may
v2_000302,IALWAH18,2026-04-16 01:00:00+00:00,2026-04-16 08:00:00+00:00,8,1,fault,statistical_anomaly,barometer,statistical_anomaly=pressure_trend_hpa,april_may
v2_000303,IALWAH18,2026-04-16 09:00:00+00:00,2026-04-16 09:00:00+00:00,1,0,borderline_review,,,,april_may
v2_000304,IALWAH18,2026-04-17 14:00:00+00:00,2026-04-17 21:00:00+00:00,8,0,benign,,,,april_may
v2_000305,IALWAH18,2026-04-18 04:00:00+00:00,2026-04-18 04:00:00+00:00,1,0,benign,,,,april_may
v2_000306,IALWAH18,2026-04-18 11:00:00+00:00,2026-04-19 15:00:00+00:00,29,1,fault,statistical_anomaly|stuck_flatline,anemometer|barometer,statistical_anomaly=pressure_trend_hpa|stuck_flatline=windgust_avg_kmh+windgust_high_kmh+windspeed_avg_kmh+windspeed_high_kmh,april_may
v2_000307,IALWAH18,2026-04-18 20:00:00+00:00,2026-04-18 21:00:00+00:00,2,1,fault,statistical_anomaly|stuck_flatline,anemometer|barometer,statistical_anomaly=pressure_trend_hpa|stuck_flatline=windgust_avg_kmh+windgust_high_kmh+windspeed_avg_kmh+windspeed_high_kmh,april_may
v2_000308,IALWAH18,2026-04-19 15:00:00+00:00,2026-04-19 15:00:00+00:00,1,1,fault,stuck_flatline,anemometer,stuck_flatline=windgust_avg_kmh+windgust_high_kmh+windspeed_avg_kmh+windspeed_high_kmh,april_may
v2_000309,IALWAH18,2026-04-19 16:00:00+00:00,2026-04-19 21:00:00+00:00,6,1,fault,statistical_anomaly,barometer,statistical_anomaly=pressure_trend_hpa,april_may
v2_000310,IALWAH18,2026-04-20 08:00:00+00:00,2026-04-21 15:00:00+00:00,32,1,fault,stuck_flatline,anemometer,stuck_flatline=windgust_avg_kmh+windgust_high_kmh+windspeed_avg_kmh+windspeed_high_kmh,april_may
v2_000311,IALWAH18,2026-04-22 07:00:00+00:00,2026-04-22 07:00:00+00:00,1,1,fault,spike_impossible,barometer,spike_impossible=pressure_trend_hpa,april_may
v2_000312,IALWAH18,2026-04-22 09:00:00+00:00,2026-04-23 16:00:00+00:00,32,1,fault,stuck_flatline,anemometer,stuck_flatline=windgust_avg_kmh+windgust_high_kmh+windspeed_avg_kmh+windspeed_high_kmh,april_may
v2_000313,IALWAH18,2026-04-24 13:00:00+00:00,2026-04-24 13:00:00+00:00,1,1,fault,statistical_anomaly,barometer,statistical_anomaly=pressure_trend_hpa,april_may
v2_000314,IALWAH18,2026-04-25 17:00:00+00:00,2026-04-25 17:00:00+00:00,1,1,fault,statistical_anomaly,barometer,statistical_anomaly=pressure_trend_hpa,april_may
v2_000315,IALWAH18,2026-04-27 17:00:00+00:00,2026-04-27 17:00:00+00:00,1,0,benign,,,,april_may
v2_000316,IALWAH18,2026-04-27 19:00:00+00:00,2026-04-27 20:00:00+00:00,2,1,fault,statistical_anomaly,barometer,statistical_anomaly=pressure_trend_hpa,april_may
v2_000317,IALWAH18,2026-04-28 07:00:00+00:00,2026-04-28 07:00:00+00:00,1,0,benign,,,,april_may
v2_000318,IALWAH18,2026-04-29 07:00:00+00:00,2026-04-29 07:00:00+00:00,1,0,benign,,,,april_may
v2_000319,IALWAH18,2026-04-29 12:00:00+00:00,2026-04-29 12:00:00+00:00,1,0,benign,,,,april_may
v2_000320,IALWAH18,2026-04-29 16:00:00+00:00,2026-04-29 16:00:00+00:00,1,1,fault,statistical_anomaly,barometer,statistical_anomaly=pressure_trend_hpa,april_may
v2_000321,IALWAH18,2026-05-06 09:00:00+00:00,2026-05-06 12:00:00+00:00,4,0,borderline_review,,,,april_may
v2_000322,IALWAH18,2026-05-07 06:00:00+00:00,2026-05-07 07:00:00+00:00,2,0,benign,,,,april_may
v2_000323,IALWAH18,2026-05-07 09:00:00+00:00,2026-05-07 12:00:00+00:00,4,0,benign,,,,april_may
v2_000324,IALWAH18,2026-05-07 17:00:00+00:00,2026-05-07 17:00:00+00:00,1,0,benign,,,,april_may
v2_000325,IALWAH18,2026-05-08 02:00:00+00:00,2026-05-08 02:00:00+00:00,1,0,benign,,,,april_may
v2_000326,IALWAH18,2026-05-08 06:00:00+00:00,2026-05-08 06:00:00+00:00,1,0,benign,,,,april_may
v2_000327,IALWAH18,2026-05-08 09:00:00+00:00,2026-05-08 11:00:00+00:00,3,0,benign,,,,april_may
v2_000328,IALWAH18,2026-05-08 12:00:00+00:00,2026-05-08 12:00:00+00:00,1,0,benign,,,,april_may
v2_000329,IALWAH18,2026-05-09 09:00:00+00:00,2026-05-09 12:00:00+00:00,4,0,borderline_review,,,,april_may
v2_000330,IALWAH18,2026-05-09 20:00:00+00:00,2026-05-09 20:00:00+00:00,1,0,benign,,,,april_may
v2_000331,IALWAH18,2026-05-10 11:00:00+00:00,2026-05-10 12:00:00+00:00,2,0,benign,,,,april_may
v2_000332,IALWAH18,2026-05-10 17:00:00+00:00,2026-05-10 17:00:00+00:00,1,0,benign,,,,april_may
v2_000333,IALWAH18,2026-05-11 10:00:00+00:00,2026-05-11 12:00:00+00:00,3,0,borderline_review,,,,april_may
v2_000334,IALWAH18,2026-05-11 23:00:00+00:00,2026-05-11 23:00:00+00:00,1,0,benign,,,,april_may
v2_000335,IALWAH18,2026-05-12 02:00:00+00:00,2026-05-12 04:00:00+00:00,3,0,benign,,,,april_may
v2_000336,IALWAH18,2026-05-12 08:00:00+00:00,2026-05-12 08:00:00+00:00,1,1,fault,spike_impossible,barometer,spike_impossible=pressure_trend_hpa,april_may
v2_000337,IALWAH18,2026-05-12 10:00:00+00:00,2026-05-12 12:00:00+00:00,3,0,borderline_review,,,,april_may
v2_000338,IALWAH18,2026-05-13 09:00:00+00:00,2026-05-13 09:00:00+00:00,1,0,benign,,,,april_may
v2_000339,IALWAH18,2026-05-14 07:00:00+00:00,2026-05-14 09:00:00+00:00,3,0,benign,,,,april_may
v2_000340,IALWAH18,2026-05-14 15:00:00+00:00,2026-05-14 15:00:00+00:00,1,0,benign,,,,april_may
v2_000341,IALWAH18,2026-05-16 09:00:00+00:00,2026-05-16 09:00:00+00:00,1,0,benign,,,,april_may
v2_000342,IALWAH18,2026-05-16 11:00:00+00:00,2026-05-16 20:00:00+00:00,10,1,fault,statistical_anomaly,thermo_hygrometer,statistical_anomaly=temp_high_c+temp_low_c,april_may
v2_000343,IALWAH18,2026-05-16 19:00:00+00:00,2026-05-16 19:00:00+00:00,1,0,benign,,,,april_may
v2_000344,IALWAH18,2026-05-16 20:00:00+00:00,2026-05-16 20:00:00+00:00,1,0,benign,,,,april_may
v2_000345,IALWAH18,2026-05-17 06:00:00+00:00,2026-05-17 06:00:00+00:00,1,1,fault,statistical_anomaly,barometer,statistical_anomaly=pressure_max_hpa,april_may
v2_000346,IALWAH18,2026-05-17 12:00:00+00:00,2026-05-17 16:00:00+00:00,5,0,borderline_review,,,,april_may
v2_000347,IALWAH18,2026-05-17 17:00:00+00:00,2026-05-17 17:00:00+00:00,1,0,benign,,,,april_may
v2_000348,IALWAH18,2026-05-17 18:00:00+00:00,2026-05-17 19:00:00+00:00,2,0,benign,,,,april_may
v2_000349,IALWAH18,2026-05-18 17:00:00+00:00,2026-05-18 17:00:00+00:00,1,0,benign,,,,april_may
v2_000350,IALWAH18,2026-05-19 06:00:00+00:00,2026-05-19 06:00:00+00:00,1,0,benign,,,,april_may
v2_000351,IALWAH18,2026-05-19 12:00:00+00:00,2026-05-19 18:00:00+00:00,7,0,benign,,,,april_may
v2_000352,IALWAH18,2026-05-19 19:00:00+00:00,2026-05-19 19:00:00+00:00,1,0,benign,,,,april_may
v2_000353,IALWAH18,2026-05-20 07:00:00+00:00,2026-05-20 07:00:00+00:00,1,0,benign,,,,april_may
v2_000354,IALWAH18,2026-05-20 09:00:00+00:00,2026-05-20 09:00:00+00:00,1,0,benign,,,,april_may
v2_000355,IALWAH18,2026-05-20 12:00:00+00:00,2026-05-20 12:00:00+00:00,1,0,benign,,,,april_may
v2_000356,IALWAH18,2026-05-20 15:00:00+00:00,2026-05-20 15:00:00+00:00,1,0,benign,,,,april_may
v2_000357,IALWAH18,2026-05-22 12:00:00+00:00,2026-05-22 12:00:00+00:00,1,0,benign,,,,april_may
v2_000358,IALWAH18,2026-05-25 08:00:00+00:00,2026-05-25 08:00:00+00:00,1,0,benign,,,,april_may
v2_000359,IALWAH18,2026-05-31 21:00:00+00:00,2026-05-31 21:00:00+00:00,1,0,benign,,,,april_may
v2_000360,IALWAH18,2026-06-03 18:00:00+00:00,2026-06-03 18:00:00+00:00,1,0,benign,,,,june
v2_000361,IALWAH18,2026-06-06 10:00:00+00:00,2026-06-06 17:00:00+00:00,8,1,fault,statistical_anomaly,thermo_hygrometer,statistical_anomaly=temp_high_c+temp_low_c,june
v2_000362,IALWAH18,2026-06-07 06:00:00+00:00,2026-06-07 06:00:00+00:00,1,0,benign,,,,june
v2_000363,IALWAH18,2026-06-07 08:00:00+00:00,2026-06-07 08:00:00+00:00,1,0,benign,,,,june
v2_000364,IALWAH18,2026-06-07 11:00:00+00:00,2026-06-07 11:00:00+00:00,1,0,benign,,,,june
v2_000365,IALWAH18,2026-06-07 16:00:00+00:00,2026-06-07 16:00:00+00:00,1,0,benign,,,,june
v2_000366,IALWAH18,2026-06-07 20:00:00+00:00,2026-06-07 20:00:00+00:00,1,0,benign,,,,june
v2_000367,IALWAH18,2026-06-07 21:00:00+00:00,2026-06-07 21:00:00+00:00,1,0,benign,,,,june
v2_000368,IALWAH18,2026-06-09 06:00:00+00:00,2026-06-09 06:00:00+00:00,1,0,benign,,,,june
v2_000369,IALWAH18,2026-06-13 06:00:00+00:00,2026-06-13 06:00:00+00:00,1,0,benign,,,,june
v2_000370,IALWAH18,2026-06-20 07:00:00+00:00,2026-06-20 07:00:00+00:00,1,0,benign,,,,june
v2_000371,IALWAH18,2026-06-20 22:00:00+00:00,2026-06-20 23:00:00+00:00,2,0,benign,,,,june
v2_000372,IALWAH18,2026-06-27 19:00:00+00:00,2026-06-27 19:00:00+00:00,1,0,benign,,,,june
v2_000373,IALWAH18,2026-06-30 19:00:00+00:00,2026-06-30 19:00:00+00:00,1,0,benign,,,,june
v2_000374,IBARAS3,2025-10-06 21:00:00+00:00,2025-10-06 21:00:00+00:00,1,0,benign,,,,pre_april
v2_000375,IBARAS3,2025-10-06 22:00:00+00:00,2025-10-06 22:00:00+00:00,1,0,benign,,,,pre_april
v2_000376,IBARAS3,2025-10-07 00:00:00+00:00,2025-10-07 01:00:00+00:00,2,0,benign,,,,pre_april
v2_000377,IBARAS3,2025-10-07 03:00:00+00:00,2025-10-07 03:00:00+00:00,1,0,benign,,,,pre_april
v2_000378,IBARAS3,2025-10-07 06:00:00+00:00,2025-10-07 07:00:00+00:00,2,0,benign,,,,pre_april
v2_000379,IBARAS3,2025-10-07 08:00:00+00:00,2025-10-07 09:00:00+00:00,2,0,benign,,,,pre_april
v2_000380,IBARAS3,2025-10-07 10:00:00+00:00,2025-10-07 10:00:00+00:00,1,0,benign,,,,pre_april
v2_000381,IBARAS3,2025-10-07 15:00:00+00:00,2025-10-07 15:00:00+00:00,1,0,benign,,,,pre_april
v2_000382,IBARAS3,2025-10-07 17:00:00+00:00,2025-10-07 20:00:00+00:00,4,0,benign,,,,pre_april
v2_000383,IBARAS3,2025-10-07 21:00:00+00:00,2025-10-07 21:00:00+00:00,1,0,benign,,,,pre_april
v2_000384,IBARAS3,2025-10-08 23:00:00+00:00,2025-10-10 06:00:00+00:00,32,1,fault,stuck_flatline,anemometer,stuck_flatline=windspeed_avg_kmh,pre_april
v2_000385,IBARAS3,2025-10-09 08:00:00+00:00,2025-10-09 09:00:00+00:00,2,1,fault,stuck_flatline,anemometer,stuck_flatline=windspeed_avg_kmh,pre_april
v2_000386,IBARAS3,2025-10-09 11:00:00+00:00,2025-10-09 11:00:00+00:00,1,1,fault,stuck_flatline,anemometer,stuck_flatline=windspeed_avg_kmh,pre_april
v2_000387,IBARAS3,2025-10-09 12:00:00+00:00,2025-10-09 12:00:00+00:00,1,1,fault,stuck_flatline,anemometer,stuck_flatline=windspeed_avg_kmh,pre_april
v2_000388,IBARAS3,2025-10-09 13:00:00+00:00,2025-10-09 13:00:00+00:00,1,1,fault,stuck_flatline,anemometer,stuck_flatline=windspeed_avg_kmh,pre_april
v2_000389,IBARAS3,2025-10-09 16:00:00+00:00,2025-10-09 16:00:00+00:00,1,1,fault,stuck_flatline,anemometer,stuck_flatline=windspeed_avg_kmh,pre_april
v2_000390,IBARAS3,2025-10-09 20:00:00+00:00,2025-10-09 20:00:00+00:00,1,1,fault,stuck_flatline,anemometer,stuck_flatline=windspeed_avg_kmh,pre_april
v2_000391,IBARAS3,2025-10-09 21:00:00+00:00,2025-10-09 22:00:00+00:00,2,1,fault,stuck_flatline,anemometer,stuck_flatline=windspeed_avg_kmh,pre_april
v2_000392,IBARAS3,2025-10-10 00:00:00+00:00,2025-10-10 00:00:00+00:00,1,1,fault,stuck_flatline,anemometer,stuck_flatline=windspeed_avg_kmh,pre_april
v2_000393,IBARAS3,2025-10-10 01:00:00+00:00,2025-10-10 04:00:00+00:00,4,1,fault,stuck_flatline,anemometer,stuck_flatline=windspeed_avg_kmh,pre_april
v2_000394,IBARAS3,2025-10-10 05:00:00+00:00,2025-10-10 05:00:00+00:00,1,1,fault,stuck_flatline,anemometer,stuck_flatline=windspeed_avg_kmh,pre_april
v2_000395,IBARAS3,2025-10-10 06:00:00+00:00,2025-10-10 07:00:00+00:00,2,1,fault,stuck_flatline,anemometer,stuck_flatline=windspeed_avg_kmh,pre_april
v2_000396,IBARAS3,2025-10-10 12:00:00+00:00,2025-10-10 12:00:00+00:00,1,0,benign,,,,pre_april
v2_000397,IBARAS3,2025-10-10 16:00:00+00:00,2025-10-10 16:00:00+00:00,1,0,benign,,,,pre_april
v2_000398,IBARAS3,2025-10-10 19:00:00+00:00,2025-10-10 20:00:00+00:00,2,0,benign,,,,pre_april
v2_000399,IBARAS3,2025-10-11 02:00:00+00:00,2025-10-11 03:00:00+00:00,2,0,benign,,,,pre_april
v2_000400,IBARAS3,2025-10-11 05:00:00+00:00,2025-10-11 05:00:00+00:00,1,0,benign,,,,pre_april
v2_000401,IBARAS3,2025-10-11 09:00:00+00:00,2025-10-11 09:00:00+00:00,1,0,benign,,,,pre_april
v2_000402,IBARAS3,2025-10-11 10:00:00+00:00,2025-10-11 11:00:00+00:00,2,0,benign,,,,pre_april
v2_000403,IBARAS3,2025-10-11 16:00:00+00:00,2025-10-11 16:00:00+00:00,1,0,benign,,,,pre_april
v2_000404,IBARAS3,2025-10-11 17:00:00+00:00,2025-10-11 17:00:00+00:00,1,0,benign,,,,pre_april
v2_000405,IBARAS3,2025-10-11 22:00:00+00:00,2025-10-11 22:00:00+00:00,1,0,benign,,,,pre_april
v2_000406,IBARAS3,2025-10-12 00:00:00+00:00,2025-10-12 01:00:00+00:00,2,0,benign,,,,pre_april
v2_000407,IBARAS3,2025-10-12 03:00:00+00:00,2025-10-12 03:00:00+00:00,1,0,benign,,,,pre_april
v2_000408,IBARAS3,2025-10-12 05:00:00+00:00,2025-10-12 06:00:00+00:00,2,0,benign,,,,pre_april
v2_000409,IBARAS3,2025-10-12 10:00:00+00:00,2025-10-12 10:00:00+00:00,1,0,benign,,,,pre_april
v2_000410,IBARAS3,2025-10-12 11:00:00+00:00,2025-10-12 11:00:00+00:00,1,0,benign,,,,pre_april
v2_000411,IBARAS3,2025-10-12 12:00:00+00:00,2025-10-12 12:00:00+00:00,1,0,benign,,,,pre_april
v2_000412,IBARAS3,2025-10-12 17:00:00+00:00,2025-10-12 19:00:00+00:00,3,0,benign,,,,pre_april
v2_000413,IBARAS3,2025-10-12 20:00:00+00:00,2025-10-12 20:00:00+00:00,1,0,benign,,,,pre_april
v2_000414,IBARAS3,2025-10-12 22:00:00+00:00,2025-10-12 22:00:00+00:00,1,0,benign,,,,pre_april
v2_000415,IBARAS3,2025-10-13 00:00:00+00:00,2025-10-13 00:00:00+00:00,1,0,benign,,,,pre_april
v2_000416,IBARAS3,2025-10-13 03:00:00+00:00,2025-10-13 03:00:00+00:00,1,0,benign,,,,pre_april
v2_000417,IBARAS3,2025-10-13 05:00:00+00:00,2025-10-13 05:00:00+00:00,1,0,benign,,,,pre_april
v2_000418,IBARAS3,2025-10-13 10:00:00+00:00,2025-10-13 10:00:00+00:00,1,0,benign,,,,pre_april
v2_000419,IBARAS3,2025-10-13 12:00:00+00:00,2025-10-13 12:00:00+00:00,1,0,benign,,,,pre_april
v2_000420,IBARAS3,2025-10-13 14:00:00+00:00,2025-10-13 16:00:00+00:00,3,0,benign,,,,pre_april
v2_000421,IBARAS3,2025-10-13 18:00:00+00:00,2025-10-13 19:00:00+00:00,2,0,benign,,,,pre_april
